Gameid,Home,Visitor,Date,Home Wins,Visitor Wins,Home Losses,Visitor Losses,Home Total Runs Difference,OBP Difference,AVG Difference,SLG Difference,OPS Difference,ISO Difference,Hits Difference,Strikeouts Difference,Walks Difference,ERA Difference,WHIP Difference,K9 Difference,BB9 Difference,Home Recency Adv,Run Differential,Head to Head,Home Win
20230608ANACHN,ANA,CHN,20230608,33,26,30,35,1.0,-0.065,-0.036000000000000004,-0.02100000000000002,-0.08699999999999997,0.014999999999999986,21,-7,-44,-1.9,-1.3109999999999995,2.9000000000000004,1.4,1,16.0,2,1
20230608CLEBOS,CLE,BOS,20230608,28,31,33,31,-38.0,-0.03500000000000003,-0.026000000000000023,-0.063,-0.09799999999999998,-0.03699999999999998,9,-52,-11,-2.04,-3.226,6.1,2.0,3,-36.0,-1,1
20230608NYACHA,NYA,CHA,20230608,36,27,26,35,42.0,-0.03199999999999997,-0.04100000000000001,-0.064,-0.09699999999999998,-0.022999999999999993,-64,-66,14,1.0900000000000007,0.7050000000000001,-2.9000000000000004,-0.3999999999999999,0,87.0,-1,1
20230608TBAMIN,TBA,MIN,20230608,45,31,19,31,55.0,0.038000000000000034,0.036000000000000004,0.08099999999999996,0.118,0.04499999999999996,168,28,40,-0.43999999999999995,0.038000000000000256,-4.4,1.1999999999999997,3,96.0,2,1
20230608TORHOU,TOR,HOU,20230608,35,36,28,26,-5.0,0.017000000000000015,0.029000000000000026,0.006000000000000005,0.02300000000000002,-0.02300000000000002,101,-14,1,-1.56,-0.7250000000000001,-0.9000000000000004,0.9999999999999998,3,-31.0,0,1
20230609ATLWAS,ATL,WAS,20230609,38,25,24,36,63.0,0.019000000000000017,0.009000000000000008,0.08699999999999997,0.10499999999999998,0.07799999999999996,22,84,42,3.1,2.942,4.199999999999999,-0.3999999999999999,4,116.0,1,1
20230609COLSDN,COL,SDN,20230609,26,29,38,33,-49.0,0.015000000000000013,0.044999999999999984,0.018000000000000016,0.03300000000000003,-0.02699999999999997,23,-65,-87,-2.9300000000000006,-1.6550000000000002,-3.5,1.6,-3,-82.0,0,0
20230609MILOAK,MIL,OAK,20230609,34,14,29,50,103.0,-0.016000000000000014,-0.017000000000000015,-0.01100000000000001,-0.025999999999999912,0.006000000000000005,11,-35,10,1.0799999999999996,-1.2159999999999997,-4.5,-2.4999999999999996,2,185.0,0,0
20230609PHILAN,PHI,LAN,20230609,30,36,32,27,-45.0,-0.008000000000000007,0.034,-0.0040000000000000036,-0.013000000000000012,-0.038000000000000006,47,112,-31,-2.55,-2.086,-1.0,1.2,1,-87.0,-3,1
20230609PITNYN,PIT,NYN,20230609,32,30,29,33,-24.0,0.019000000000000017,0.013000000000000012,0.0050000000000000044,0.02400000000000002,-0.008000000000000007,-16,7,11,-0.02999999999999936,0.7000000000000002,1.1000000000000005,-2.0000000000000004,3,17.0,0,1
20230609SFNCHN,SFN,CHN,20230609,32,26,30,36,-9.0,0.010000000000000009,0.026000000000000023,0.07100000000000001,0.08000000000000007,0.044999999999999984,42,-9,-23,-1.5900000000000003,-0.3730000000000002,-1.2000000000000002,-1.6,1,18.0,0,0
20230609SLNCIN,SLN,CIN,20230609,26,29,37,34,42.0,-0.02699999999999997,-0.028000000000000025,-0.019000000000000017,-0.04600000000000004,0.009000000000000008,46,26,27,-1.1600000000000006,-1.1130000000000004,-0.7000000000000011,0.0,-2,37.0,0,1
20230609ANASEA,ANA,SEA,20230609,34,30,30,31,-9.0,0.029000000000000026,0.021999999999999992,0.05399999999999999,0.08299999999999996,0.032,-74,-144,-16,-0.6600000000000001,-0.10000000000000009,1.9000000000000004,1.6,2,13.0,1,1
20230609BALKCA,BAL,KCA,20230609,38,18,24,44,42.0,0.0020000000000000018,-0.0030000000000000027,0.0010000000000000009,0.0040000000000000036,0.0040000000000000036,-9,-26,24,1.0700000000000003,1.81,-2.1000000000000014,-1.7,2,112.0,1,1
20230609CHAMIA,CHA,MIA,20230609,28,35,36,28,-14.0,-0.015000000000000013,-0.016000000000000014,0.0030000000000000027,-0.01200000000000001,0.019000000000000017,30,57,10,-2.4000000000000004,-0.5789999999999997,0.8000000000000007,0.0,-2,-24.0,0,1
20230609CLEHOU,CLE,HOU,20230609,29,36,33,27,-42.0,0.0030000000000000027,0.0030000000000000027,-0.018000000000000016,-0.015000000000000013,-0.02100000000000002,22,-15,11,0.08000000000000007,-1.0509999999999997,0.0,0.5,1,-81.0,0,1
20230609DETARI,DET,ARI,20230609,26,37,34,25,-49.0,-0.025000000000000022,-0.025999999999999995,-0.03699999999999998,-0.061999999999999944,-0.010999999999999982,-88,34,-7,-0.43000000000000016,0.22599999999999998,-2.8000000000000007,-1.6,-6,-99.0,0,0
20230609NYABOS,NYA,BOS,20230609,37,31,27,32,9.0,-0.05099999999999999,-0.04200000000000004,0.02100000000000002,-0.029999999999999916,0.06300000000000006,-129,-10,-51,2.8699999999999997,0.5329999999999999,2.3000000000000007,1.3,3,43.0,0,0
20230609TBATEX,TBA,TEX,20230609,46,40,19,21,2.0,-0.021999999999999964,-0.033999999999999975,-0.03400000000000003,-0.05600000000000005,-5.551115123125783e-17,-51,-19,18,0.3900000000000001,-0.19100000000000028,3.5,-0.19999999999999973,0,-19.0,0,1
20230609TORMIN,TOR,MIN,20230609,36,31,28,32,-8.0,0.016000000000000014,0.001999999999999974,-0.009000000000000008,0.007000000000000006,-0.010999999999999982,161,47,53,-2.1700000000000004,-0.4379999999999997,-0.5999999999999996,-0.20000000000000018,4,-5.0,1,0
20230610ATLWAS,ATL,WAS,20230610,39,25,24,37,64.0,0.0010000000000000009,-0.009000000000000008,0.05400000000000005,0.05500000000000005,0.06300000000000006,61,68,57,-1.3000000000000003,0.30100000000000016,-5.2,1.5999999999999996,5,118.0,2,1
20230610COLSDN,COL,SDN,20230610,26,30,39,33,-52.0,0.0,0.04100000000000001,0.01200000000000001,0.01200000000000001,-0.028999999999999998,-36,-66,-125,1.0600000000000005,0.8839999999999999,-0.2999999999999998,-1.6999999999999997,-4,-88.0,-1,0
20230610MILOAK,MIL,OAK,20230610,34,15,30,50,100.0,-0.006000000000000005,0.0069999999999999785,0.029000000000000026,0.02199999999999991,0.022000000000000047,15,-3,7,4.41,2.176,-3.7,-2.9,1,179.0,-1,0
20230610PHILAN,PHI,LAN,20230610,31,36,32,28,-44.0,-0.014000000000000012,0.0040000000000000036,-0.07,-0.08399999999999996,-0.07400000000000001,16,47,-44,-3.2600000000000002,-0.952,0.0,0.19999999999999973,2,-85.0,-2,0
20230610PITNYN,PIT,NYN,20230610,33,30,29,34,-17.0,0.016000000000000014,0.015000000000000013,0.034999999999999976,0.052000000000000046,0.019999999999999962,16,35,22,-0.5599999999999996,-0.08900000000000041,-3.3000000000000007,-1.2999999999999998,4,31.0,1,0
20230610SFNCHN,SFN,CHN,20230610,32,27,31,36,-10.0,0.0010000000000000009,0.0030000000000000027,0.063,0.06300000000000006,0.06,68,124,25,0.6000000000000005,0.6819999999999995,4.9,-0.10000000000000009,1,16.0,-1,0
20230610SLNCIN,SLN,CIN,20230610,27,29,37,35,45.0,-0.022999999999999965,-0.01100000000000001,-0.03500000000000003,-0.05700000000000005,-0.02400000000000002,-19,-69,-10,-3.77,-1.5540000000000003,-1.7000000000000002,-4.2,-1,43.0,1,0
20230610ANASEA,ANA,SEA,20230610,35,30,30,32,-8.0,0.08599999999999997,0.08000000000000002,0.14699999999999996,0.23199999999999998,0.06699999999999995,40,-72,-1,22.990000000000002,7.937,-11.8,-1.0,3,15.0,2,0
20230610BALKCA,BAL,KCA,20230610,39,18,24,45,43.0,0.0,-0.0020000000000000018,-0.01100000000000001,-0.010000000000000009,-0.009000000000000008,21,-52,52,-3.8900000000000006,-1.3239999999999998,0.5999999999999996,2.0,2,114.0,2,1
20230610CHAMIA,CHA,MIA,20230610,29,35,36,29,-13.0,-0.006000000000000005,-0.0050000000000000044,0.02799999999999997,0.02200000000000002,0.032999999999999974,-3,39,-8,0.7400000000000002,0.11499999999999977,2.5,1.2000000000000002,0,-22.0,1,0
20230610CLEHOU,CLE,HOU,20230610,30,36,33,28,-41.0,0.007000000000000006,0.0040000000000000036,0.0050000000000000044,0.01200000000000001,0.0010000000000000009,-55,-85,3,3.44,2.2409999999999997,10.3,-0.5999999999999999,2,-79.0,1,0
20230610DETARI,DET,ARI,20230610,26,38,35,25,-54.0,-0.038000000000000034,-0.048000000000000015,-0.07100000000000001,-0.10799999999999998,-0.022999999999999993,-152,13,-11,0.16999999999999993,0.48099999999999943,3.5,0.5,-7,-109.0,-1,0
20230610NYABOS,NYA,BOS,20230610,37,32,28,32,8.0,-0.05299999999999999,-0.047000000000000014,0.010000000000000009,-0.04299999999999993,0.05700000000000005,-134,-14,-36,1.77,1.1020000000000003,0.0,-0.5,1,41.0,-1,1
20230610TBATEX,TBA,TEX,20230610,47,40,19,22,7.0,-0.023999999999999966,-0.030999999999999972,-0.014000000000000012,-0.03799999999999992,0.01699999999999996,-97,-51,-12,-1.3400000000000003,-0.69,3.6000000000000014,0.5,1,-9.0,1,0
20230610TORMIN,TOR,MIN,20230610,36,32,29,32,-9.0,0.010000000000000009,0.026000000000000023,0.002999999999999947,0.013000000000000012,-0.023000000000000076,225,27,55,-0.9100000000000001,-0.8209999999999997,4.0,2.5,3,-7.0,0,0
20230611ATLWAS,ATL,WAS,20230611,40,25,24,38,66.0,0.018000000000000016,0.007000000000000006,0.08599999999999997,0.10400000000000009,0.07899999999999996,22,90,44,1.9,0.5629999999999997,1.1999999999999993,-0.2999999999999998,6,122.0,3,0
20230611COLSDN,COL,SDN,20230611,26,31,40,33,-53.0,-0.05099999999999999,-0.0069999999999999785,-0.062,-0.11299999999999999,-0.05500000000000002,-107,-110,-137,-8.36,-3.0729999999999995,1.3000000000000007,2.1999999999999993,-4,-90.0,-2,1
20230611MILOAK,MIL,OAK,20230611,34,16,31,50,99.0,0.0010000000000000009,-0.0050000000000000044,0.01200000000000001,0.013000000000000012,0.017000000000000015,-7,-27,6,-0.33000000000000007,-0.8580000000000001,1.1999999999999993,1.2000000000000002,0,177.0,-2,0
20230611PHILAN,PHI,LAN,20230611,31,37,33,28,-53.0,-0.008000000000000007,0.0030000000000000027,-0.056999999999999995,-0.06500000000000006,-0.06,-10,80,-42,-1.1999999999999997,0.30400000000000027,-3.1999999999999993,-0.20000000000000018,2,-103.0,-3,1
20230611PITNYN,PIT,NYN,20230611,33,31,30,34,-21.0,0.013000000000000012,0.008000000000000007,0.021999999999999964,0.03600000000000003,0.013999999999999957,57,71,35,2.3400000000000003,0.7090000000000005,4.8999999999999995,-1.3000000000000003,4,23.0,0,1
20230611SFNCHN,SFN,CHN,20230611,32,28,32,36,-14.0,0.0010000000000000009,0.01200000000000001,0.03199999999999997,0.03200000000000003,0.019999999999999962,30,41,-27,1.54,0.34099999999999975,4.5,0.30000000000000027,0,8.0,-2,1
20230611SLNCIN,SLN,CIN,20230611,27,30,38,35,41.0,-0.019999999999999962,-0.015000000000000013,0.010000000000000009,-0.010000000000000009,0.025000000000000022,60,28,32,-2.05,-1.242,-7.4,-0.8000000000000003,-1,35.0,0,0
20230611ANASEA,ANA,SEA,20230611,35,31,31,32,-12.0,0.019000000000000017,0.012999999999999984,0.02899999999999997,0.04800000000000004,0.015999999999999986,-31,-79,-11,-0.6800000000000002,-0.863,-2.0,1.0999999999999999,3,7.0,1,1
20230611BALKCA,BAL,KCA,20230611,40,18,24,46,48.0,-0.008000000000000007,-0.0010000000000000009,0.010000000000000009,0.0020000000000000018,0.01100000000000001,-40,-86,4,0.39999999999999947,-0.7310000000000003,-5.699999999999999,0.7000000000000002,4,124.0,3,1
20230611CHAMIA,CHA,MIA,20230611,29,36,37,29,-17.0,-0.029000000000000026,-0.030000000000000027,-0.0040000000000000036,-0.03400000000000003,0.026000000000000023,-55,34,-18,0.71,0.30699999999999994,0.0,1.0,-1,-30.0,0,0
20230611CLEHOU,CLE,HOU,20230611,30,37,34,28,-43.0,0.032999999999999974,0.016999999999999987,0.014999999999999958,0.04800000000000004,-0.0020000000000000295,6,18,15,-0.17999999999999972,0.7749999999999999,-1.0999999999999996,-0.7000000000000002,1,-83.0,0,1
20230611DETARI,DET,ARI,20230611,26,39,36,25,-59.0,-0.026000000000000023,-0.032,-0.11199999999999999,-0.137,-0.07999999999999999,-123,1,-8,-0.7600000000000002,-0.13600000000000012,-0.29999999999999893,1.5,-7,-119.0,-2,0
20230611NYABOS,NYA,BOS,20230611,38,32,28,33,10.0,-0.040000000000000036,-0.03400000000000003,0.040000000000000036,0.0,0.07400000000000007,-118,-55,-43,-0.96,-0.04499999999999993,0.40000000000000036,-0.20000000000000018,1,45.0,0,0
20230611TBATEX,TBA,TEX,20230611,47,41,20,22,3.0,-0.014999999999999958,-0.02799999999999997,-0.015000000000000013,-0.028999999999999915,0.012999999999999956,-88,-66,0,1.9500000000000002,0.8649999999999998,3.9000000000000004,0.7000000000000002,1,-17.0,0,1
20230611TORMIN,TOR,MIN,20230611,36,33,30,32,-14.0,0.0040000000000000036,0.008000000000000007,-0.006000000000000005,-0.0020000000000000018,-0.014000000000000012,198,15,39,1.8000000000000003,0.43100000000000005,4.0,-0.2999999999999998,2,-17.0,-1,1
20230612ARIPHI,ARI,PHI,20230612,40,32,25,33,5.0,-0.0050000000000000044,-0.003999999999999976,0.02100000000000002,0.015999999999999903,0.024999999999999994,-31,-123,3,-0.7899999999999996,-0.8190000000000004,-6.4,1.1999999999999997,1,73.0,1,1
20230612SLNSFN,SLN,SFN,20230612,27,33,39,32,15.0,-0.0020000000000000018,-0.02400000000000002,-0.02100000000000002,-0.02300000000000002,0.0030000000000000027,77,30,63,-2.88,-1.501,-2.5,3.0,-2,-16.0,-2,0
20230612BOSCOL,BOS,COL,20230612,33,27,33,40,52.0,-0.02699999999999997,-0.04899999999999999,-0.11599999999999999,-0.1429999999999999,-0.067,64,19,50,1.2399999999999998,0.4139999999999997,5.8,0.20000000000000018,1,69.0,0,0
20230612DETATL,DET,ATL,20230612,26,40,37,25,-43.0,-0.038000000000000034,-0.04100000000000001,-0.08999999999999997,-0.128,-0.04899999999999996,-209,-108,-59,-1.1099999999999999,-0.17300000000000004,-3.8,-0.7999999999999998,-7,-152.0,0,1
20230612KCACIN,KCA,CIN,20230612,18,31,47,35,-19.0,-0.08699999999999997,-0.06600000000000003,-0.10200000000000004,-0.18900000000000006,-0.036000000000000004,-20,45,-33,1.7200000000000006,0.8980000000000006,-2.1000000000000005,-0.9000000000000001,-4,-68.0,0,0
20230612OAKTBA,OAK,TBA,20230612,17,48,50,20,-185.0,-0.0040000000000000036,-0.015000000000000013,-0.08200000000000002,-0.08600000000000008,-0.067,-47,41,3,-4.12,-2.5189999999999997,-0.9000000000000004,4.5,-3,-334.0,-3,1
20230612SEAMIA,SEA,MIA,20230612,31,37,33,29,23.0,-0.02100000000000002,-0.068,-0.08599999999999997,-0.10799999999999998,-0.01799999999999996,-54,80,16,-0.6600000000000001,0.827,-2.8999999999999995,-1.0999999999999999,-5,17.0,0,1
20230612TEXANA,TEX,ANA,20230612,41,36,23,31,75.0,0.011999999999999955,0.03899999999999998,0.07,0.08099999999999996,0.031000000000000028,102,5,-4,3.15,1.5229999999999997,-0.40000000000000036,-2.2,0,135.0,1,0
20230613ARIPHI,ARI,PHI,20230613,41,32,25,34,6.0,0.0010000000000000009,-0.02300000000000002,-0.04099999999999998,-0.04200000000000004,-0.01799999999999996,-136,-227,-49,-0.6499999999999995,-0.9250000000000003,-2.4000000000000004,1.6,1,75.0,2,0
20230613CHNPIT,CHN,PIT,20230613,28,34,37,30,27.0,-0.0020000000000000018,-0.023999999999999994,-0.09299999999999997,-0.09499999999999997,-0.06899999999999998,-51,-26,18,-2.8999999999999995,0.7410000000000005,3.3999999999999995,-1.7000000000000002,-3,-15.0,0,1
20230613LANCHA,LAN,CHA,20230613,37,29,29,38,95.0,0.026000000000000023,0.0010000000000000009,0.045999999999999985,0.07199999999999995,0.044999999999999984,56,57,89,4.57,1.7790000000000004,-3.4000000000000004,-0.10000000000000009,-3,114.0,0,1
20230613NYNNYA,NYN,NYA,20230613,31,38,35,29,-26.0,0.026000000000000023,0.006000000000000005,-0.04899999999999999,-0.02400000000000002,-0.05499999999999999,86,16,41,2.21,0.5520000000000005,1.6000000000000014,-0.8000000000000003,-2,-66.0,0,0
20230613SDNCLE,SDN,CLE,20230613,31,31,34,34,27.0,0.018000000000000016,-0.016000000000000014,0.057999999999999996,0.07599999999999996,0.07400000000000001,20,183,98,-1.2699999999999996,-0.4889999999999999,0.5,0.10000000000000009,0,37.0,0,1
20230613SLNSFN,SLN,SFN,20230613,27,34,40,32,14.0,-0.015000000000000013,-0.01200000000000001,-0.027000000000000024,-0.04200000000000004,-0.015000000000000013,38,-28,4,-1.1400000000000001,-0.4460000000000006,0.8000000000000007,2.9000000000000004,-4,-18.0,-3,0
20230613BALTOR,BAL,TOR,20230613,41,37,24,30,-4.0,0.0010000000000000009,-0.006000000000000005,0.006000000000000005,0.008000000000000007,0.01200000000000001,-130,-20,-5,-1.7200000000000002,-1.3700000000000006,0.09999999999999964,-0.3999999999999999,-1,13.0,3,1
20230613BOSCOL,BOS,COL,20230613,33,28,34,40,51.0,0.014999999999999958,0.0020000000000000018,0.017000000000000015,0.03200000000000003,0.015000000000000013,29,-65,38,-1.4100000000000001,-0.07799999999999985,3.4000000000000004,-0.5,-1,67.0,-1,0
20230613HOUWAS,HOU,WAS,20230613,37,26,29,38,79.0,-0.0020000000000000018,-0.009000000000000008,0.006000000000000005,0.0040000000000000036,0.015000000000000013,-105,-29,-7,1.1699999999999995,0.8809999999999998,4.9,0.8000000000000003,1,100.0,0,1
20230613KCACIN,KCA,CIN,20230613,18,32,48,35,-20.0,-0.043999999999999984,-0.025000000000000022,-0.04899999999999999,-0.09199999999999997,-0.023999999999999966,-65,6,-44,-1.4399999999999995,0.4049999999999998,-0.39999999999999947,-1.3000000000000003,-5,-70.0,-1,0
20230613MINMIL,MIN,MIL,20230613,33,34,33,32,26.0,0.03200000000000003,0.04300000000000001,0.08600000000000002,0.119,0.04300000000000001,-51,-18,-25,-0.8899999999999997,-0.1259999999999999,1.9000000000000004,-0.8999999999999999,-1,61.0,0,1
20230613OAKTBA,OAK,TBA,20230613,18,48,50,21,-184.0,-0.01200000000000001,-0.028000000000000025,-0.08800000000000002,-0.10000000000000009,-0.06,-94,60,-16,-5.11,-1.6130000000000004,-0.09999999999999964,2.8,-2,-332.0,-2,1
20230613SEAMIA,SEA,MIA,20230613,32,37,33,30,30.0,0.006000000000000005,-0.018000000000000016,0.03699999999999998,0.04300000000000004,0.05499999999999999,25,178,42,0.8099999999999996,0.8300000000000001,-4.1,-4.8,-4,31.0,1,1
20230613TEXANA,TEX,ANA,20230613,41,37,24,31,72.0,0.013999999999999957,0.019999999999999962,0.0,0.014000000000000012,-0.019999999999999962,168,111,51,-5.34,-1.7850000000000001,-1.3999999999999995,0.6000000000000001,-1,129.0,0,0
20230614ARIPHI,ARI,PHI,20230614,41,33,26,34,-6.0,-0.03300000000000003,-0.037000000000000005,-0.04999999999999999,-0.08299999999999996,-0.012999999999999984,-173,-245,-65,1.8199999999999998,1.0260000000000002,1.299999999999999,0.5,-1,51.0,1,0
20230614CHNPIT,CHN,PIT,20230614,29,34,37,31,35.0,0.013000000000000012,0.017000000000000015,0.009000000000000008,0.02100000000000002,-0.008000000000000007,-10,-36,-20,-3.3,-3.507,7.7,2.5,-2,1.0,1,1
20230614LANCHA,LAN,CHA,20230614,38,29,29,39,99.0,-0.020000000000000018,-0.02100000000000002,0.010000000000000009,-0.01100000000000001,0.031000000000000028,9,50,35,1.2300000000000004,0.8620000000000001,3.5999999999999996,-1.5,-2,122.0,1,0
20230614NYNNYA,NYN,NYA,20230614,31,39,36,29,-27.0,0.02200000000000002,0.010999999999999982,-0.04799999999999999,-0.025000000000000022,-0.05899999999999997,110,30,51,-2.0599999999999996,-0.6149999999999998,-1.7000000000000002,0.0,-4,-68.0,-1,1
20230614SDNCLE,SDN,CLE,20230614,32,31,34,35,30.0,0.006000000000000005,-0.015000000000000013,0.056999999999999995,0.06400000000000006,0.07200000000000001,-54,80,60,-0.8799999999999999,-0.06600000000000028,2.7,0.40000000000000036,0,43.0,1,1
20230614SLNSFN,SLN,SFN,20230614,27,35,41,32,6.0,0.02200000000000002,0.0050000000000000044,0.034999999999999976,0.05700000000000005,0.02999999999999997,105,74,50,0.03000000000000025,-0.605,1.8999999999999995,0.5,-5,-34.0,-4,0
20230614BALTOR,BAL,TOR,20230614,42,37,24,31,1.0,0.0020000000000000018,0.0,0.007000000000000006,0.009000000000000008,0.007000000000000006,-159,-64,-12,-0.5800000000000001,-0.3250000000000002,0.3999999999999986,-0.09999999999999964,1,23.0,4,0
20230614BOSCOL,BOS,COL,20230614,33,29,35,40,50.0,0.035999999999999976,0.009000000000000008,0.026000000000000023,0.062000000000000055,0.017000000000000015,-7,-83,44,2.7800000000000002,1.387,1.6000000000000005,-2.3,-1,65.0,-2,1
20230614DETATL,DET,ATL,20230614,27,40,37,26,-42.0,-0.03600000000000003,-0.03900000000000001,-0.10900000000000004,-0.14600000000000002,-0.07000000000000003,-170,-67,-34,1.1199999999999997,1.1469999999999998,-6.800000000000001,-1.4999999999999998,-6,-150.0,1,0
20230614HOUWAS,HOU,WAS,20230614,38,26,29,39,84.0,-0.0040000000000000036,-0.009000000000000008,-0.0040000000000000036,-0.009000000000000008,0.0050000000000000044,-50,-8,3,0.6299999999999999,0.9819999999999998,1.8999999999999995,-2.3,1,110.0,1,1
20230614KCACIN,KCA,CIN,20230614,18,33,49,35,-21.0,-0.017000000000000015,-0.009000000000000008,0.007000000000000006,-0.009000000000000008,0.016000000000000014,-21,28,-39,-0.25,-1.0830000000000002,0.40000000000000036,0.5999999999999996,-6,-72.0,-2,0
20230614MINMIL,MIN,MIL,20230614,34,34,33,33,28.0,0.02400000000000002,0.028000000000000025,0.062,0.08599999999999997,0.033999999999999975,-52,5,-13,1.8399999999999999,0.7469999999999999,-0.10000000000000142,-1.0,0,65.0,1,1
20230614OAKTBA,OAK,TBA,20230614,19,48,50,22,-183.0,-0.014000000000000012,-0.031,-0.10399999999999998,-0.118,-0.07299999999999998,-131,2,-17,-4.66,-1.4180000000000001,-3.1999999999999993,0.40000000000000036,0,-330.0,-1,0
20230614SEAMIA,SEA,MIA,20230614,33,37,33,31,36.0,0.008000000000000007,-0.015000000000000013,0.04500000000000004,0.05300000000000005,0.06000000000000005,40,182,53,-0.5700000000000003,0.6080000000000001,1.5999999999999996,-2.0,-3,43.0,2,0
20230614TEXANA,TEX,ANA,20230614,41,38,25,31,68.0,0.006999999999999951,0.023999999999999966,0.02999999999999997,0.038999999999999924,0.006000000000000005,68,3,-11,0.6599999999999993,0.7790000000000004,-1.5999999999999996,0.19999999999999973,-3,121.0,-1,1
